LinkS;TranspS;Instance;Demands;UB;LB;GAP;Time;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;PreproTime;Variables;Constraints;v0;preproC;Paths;FeasibleC;InfeasibleC;OnlyOsnrC;OnlyReachC;FeasibleL;InfeasibleL;OnlyOsnrL;OnlyReachL;ads;dcb;llb;nlus;slus;suld;trl;tus;tase
1x;maxData200;European_18_40;20;12.000000;12.000000;0.000000;7.251000;8;0;1;1;0;1;0;0;2;0.263565;5994;7640;26007;0;0;0;0;0;0;22008;-201195465;1;0;20;20;0;12;248;45;26364.000000;236;15266.666667
1x;random;Nsfnet_14_21;50;443.000000;443.000000;0.000000;2.027000;3;0;1;1;0;1;0;0;2;2.000580;22158;31900;82842;0;0;0;0;0;0;21856;-16763855;2;0;50;50;0;50;952;107;114000.000000;443;54550.000000
1.5x;random;German_17_26;60;75.000000;25.943262;65.408983;14400.151000;8;0;1;1;0;1;0;0;2;17.824438;132273;84600;148528;0;0;0;0;0;0;21921;13361;2;0;60;60;0;75;1653;190;31803.000000;785;31933.333333
1.5x;maxData200;European_18_40;100-b;-1.000000;24.400000;0.000000;14400.230000;8;0;1;1;0;1;0;0;2;71.039499;298734;248200;901267;0;0;0;0;0;0;21873;13105;2;0;0;0;0;1093792992;21873;1;0.000000;0;0.000000
1x;random;German_17_26;40;452.000000;452.000000;0.000000;7.282000;3;0;1;1;0;1;0;0;2;2.546384;42264;25840;40936;0;0;0;0;0;0;21934;12337;2;0;40;40;0;40;828;109;20432.000000;452;18416.666667
1x;maxData200;European_18_40;60-b;27.000000;13.859626;48.668054;14400.052000;8;0;1;1;0;1;0;0;2;6.704637;57110;61320;230891;0;0;0;0;0;0;21909;12337;2;0;60;60;0;27;905;144;86342.000000;682;51933.333333
1x;random;German_17_26;30;-1.000000;-1.000000;0.000000;9.188000;8;0;1;1;0;1;0;0;2;0.891803;16126;14910;30675;0;0;0;0;0;0;21934;-16764111;2;0;-1;-1;-1;1019331808;21934;1;0.000000;2960;0.000000
1x;maxData200;Nsfnet_14_21;50-b;42.000000;42.000000;0.000000;482.438000;8;0;1;1;0;1;0;0;2;1.903594;23413;31950;81588;0;0;0;0;0;0;21939;-65480;1;0;50;50;0;42;760;123;126200.000000;515;60116.666667
1x;maxData200;Nsfnet_14_21;80-b;-1.000000;-1.000000;0.000000;5.139000;8;0;1;1;0;1;0;0;2;7.788390;59936;79920;208865;0;0;0;0;0;0;22086;50;1;0;0;0;0;691324656;22086;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;40-b;-1.000000;-1.000000;0.000000;0.523000;8;0;1;1;0;1;0;0;2;0.938495;13470;20760;53731;0;0;0;0;0;0;21922;50;1;0;0;0;0;-948390112;21922;1;0.000000;0;0.000000
1x;maxData200;European_18_40;100-b;100.000000;24.400000;75.600000;14400.250000;8;0;1;1;0;1;0;0;2;32.028989;195934;166200;604067;0;0;0;0;0;0;22084;-16764879;2;0;100;100;0;100;3367;258;145934.000000;1339;85666.666667
1x;random;German_17_26;30-b;389.000000;389.000000;0.000000;2.189000;3;0;1;1;0;1;0;0;2;0.921689;17599;14880;29201;0;0;0;0;0;0;22042;-16763599;2;0;30;30;0;30;676;84;15309.000000;389;16000.000000
1x;maxData200;Nsfnet_14_21;20;15.000000;15.000000;0.000000;1.180000;8;0;1;1;0;1;0;0;2;0.142688;4206;5580;12595;0;0;0;0;0;0;21915;3145779;1;0;20;20;0;15;267;52;57700.000000;229;26383.333333
1x;random;Nsfnet_14_21;10-b;93.000000;93.000000;0.000000;0.048000;3;0;1;1;0;1;0;0;2;0.019552;981;1580;3219;0;0;0;0;0;0;0;-1133871366;0;0;10;10;0;10;135;25;27000.000000;93;12633.333333
1x;random;German_17_26;80;-1.000000;34.453125;0.000000;14400.139000;8;0;1;1;0;1;0;0;2;19.174932;159846;99760;172955;0;0;0;0;0;0;22032;808321077;1;0;0;0;0;-724682880;22032;1;0.000000;0;0.000000
1x;random;Nsfnet_14_21;100;74.000000;39.869049;46.122906;14400.092000;8;0;1;1;0;1;0;0;2;15.280985;95955;123900;324046;0;0;0;0;0;0;21948;57;1;0;100;100;0;74;1405;220;248100.000000;860;118083.333333
1x;maxData200;German_17_26;10-b;-1.000000;-1.000000;0.000000;0.074000;3;0;1;1;0;1;0;0;2;0.028120;1243;1960;3957;0;0;0;0;0;0;808598324;808464955;993013808;859518513;808333371;993341488;808463920;809186608;808464430;993593909;0.000000;842152752;0.000000
1x;maxData200;Nsfnet_14_21;30;280.000000;280.000000;0.000000;0.289000;3;0;1;1;0;1;0;0;2;0.376078;6128;11940;31672;0;0;0;0;0;0;21992;3145785;1;0;30;30;0;30;590;58;60100.000000;280;29033.333333
1x;random;German_17_26;10;155.000000;155.000000;0.000000;0.129000;3;0;1;1;0;1;0;0;2;0.035917;1754;1960;3446;0;0;0;0;0;0;809187131;809185328;809185339;876294203;10;10;0;10;187;32;5916.000000;155;6233.333333
1x;maxData200;European_18_40;90;42.000000;20.536761;51.102949;14400.080000;8;0;1;1;0;1;0;0;2;26.757932;123140;135180;524861;0;0;0;0;0;0;22083;-65486;1;0;90;90;0;42;1477;210;121550.000000;1078;72366.666667
1x;random;German_17_26;90;1045.000000;1045.000000;0.000000;66.611000;3;0;1;1;0;1;0;0;2;25.787364;193348;125640;227852;0;0;0;0;0;0;21993;805318961;2;0;90;90;0;90;2242;231;40427.000000;1045;41150.000000
1x;random;German_17_26;10;10.000000;10.000000;0.000000;0.183000;8;0;1;1;0;1;0;0;2;0.035268;1755;1970;3446;0;0;0;0;0;0;809187131;809185328;809185339;876294203;10;10;0;10;219;35;6211.000000;169;6583.333333
1x;maxData200;Nsfnet_14_21;60;-1.000000;-1.000000;0.000000;1.428000;3;0;1;1;0;1;0;0;2;3.347168;34305;45480;116895;0;0;0;0;0;0;22047;-65483;1;0;-1;-1;-1;-1796163808;22047;1;-nan;-1;0.000000
1x;maxData200;European_18_40;100;1096.000000;1096.000000;0.000000;23.188000;3;0;1;1;0;1;0;0;2;34.078327;221310;166100;578690;0;0;0;0;0;0;22095;-16763599;2;0;100;100;0;100;3385;218;145181.000000;1096;81133.333333
1x;maxData200;European_18_40;30;354.000000;354.000000;0.000000;0.986000;3;0;1;1;0;1;0;0;2;1.078957;15410;16230;56590;0;0;0;0;0;0;21903;-704630479;2;0;30;30;0;30;769;67;39297.000000;354;22783.333333
1x;random;Nsfnet_14_21;60;-1.000000;-1.000000;0.000000;1.845000;3;0;1;1;0;1;0;0;2;3.543182;38732;45480;112468;0;0;0;0;0;0;21881;-65483;1;0;-1;-1;-1;1763276560;21881;1;-nan;-1;0.000000
1x;random;German_17_26;100-b;1261.000000;1261.000000;0.000000;1140.821000;3;0;1;1;0;1;0;0;2;38.929614;278726;154600;241274;0;0;0;0;0;0;21937;57;1;0;100;100;0;100;2427;279;51645.000000;1261;49966.666667
1x;random;Nsfnet_14_21;50-b;395.000000;395.000000;0.000000;0.814000;3;0;1;1;0;1;0;0;2;1.924380;23462;31900;81538;0;0;0;0;0;0;22024;-65480;1;0;50;50;0;50;981;104;115100.000000;395;55766.666667
1x;maxData200;German_17_26;30-b;309.000000;309.000000;0.000000;1.177000;3;0;1;1;0;1;0;0;2;0.743258;14000;14880;32800;0;0;0;0;0;0;21922;-16763599;2;0;30;30;0;30;588;84;15156.000000;309;17083.333333
1x;random;Nsfnet_14_21;70-b;60.000000;60.000000;0.000000;2673.157000;8;0;1;1;0;1;0;0;2;5.640543;49063;61530;156738;0;0;0;0;0;0;22050;13361;2;0;70;70;0;60;1096;160;182300.000000;634;85733.333333
1x;maxData200;European_18_40;90-b;1018.000000;1018.000000;0.000000;18.490000;3;0;1;1;0;1;0;0;2;25.135053;179426;135090;468574;0;0;0;0;0;0;21870;-16763599;2;0;90;90;0;90;2834;202;126248.000000;1018;72016.666667
1x;maxData200;Nsfnet_14_21;50-b;455.000000;455.000000;0.000000;1.164000;3;0;1;1;0;1;0;0;2;1.924620;23412;31900;81588;0;0;0;0;0;0;22093;-65480;1;0;50;50;0;50;987;105;116800.000000;455;55383.333333
1x;random;Nsfnet_14_21;10-b;9.000000;9.000000;0.000000;0.081000;8;0;1;1;0;1;0;0;2;0.018417;982;1590;3219;0;0;0;0;0;0;0;-1133871366;0;0;10;10;0;9;105;26;28100.000000;96;13133.333333
1x;random;Nsfnet_14_21;20-b;-1.000000;-1.000000;0.000000;0.205000;3;0;1;1;0;1;0;0;2;0.130290;3415;5560;13385;0;0;0;0;0;0;21921;12849;2;0;0;0;0;-1110431744;21921;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;70;64.000000;64.000000;0.000000;4593.448000;8;0;1;1;0;1;0;0;2;4.985755;38892;61530;166909;0;0;0;0;0;0;22032;56;1;0;70;70;0;64;1137;157;166600.000000;731;79416.666667
1x;random;Nsfnet_14_21;40;30.000000;30.000000;0.000000;10.788000;8;0;1;1;0;1;0;0;2;1.131696;18106;20760;49095;0;0;0;0;0;0;22045;54;1;0;40;40;0;30;536;93;112900.000000;348;53750.000000
1x;maxData200;Nsfnet_14_21;20;223.000000;223.000000;0.000000;0.288000;3;0;1;1;0;1;0;0;2;0.141856;4205;5560;12595;0;0;0;0;0;0;21989;3145779;1;0;20;20;0;20;359;50;57100.000000;223;26016.666667
1x;maxData200;German_17_26;20-b;14.000000;14.000000;0.000000;51.260000;8;0;1;1;0;1;0;0;2;0.228211;5860;6940;14941;0;0;0;0;0;0;21996;55;1;0;20;20;0;14;256;58;10564.000000;214;11750.000000
1x;random;German_17_26;80;992.000000;992.000000;0.000000;261.480000;3;0;1;1;0;1;0;0;2;19.370319;159845;99680;172955;0;0;0;0;0;0;21848;808321077;1;0;80;80;0;80;1937;217;40499.000000;992;40183.333333
1x;random;German_17_26;30-b;25.000000;15.666667;37.333333;14400.031000;8;0;1;1;0;1;0;0;2;0.992427;17600;14910;29201;0;0;0;0;0;0;22022;-16763599;2;0;30;30;0;25;625;103;17741.000000;483;18483.333333
1x;random;Nsfnet_14_21;30-b;-1.000000;-1.000000;0.000000;0.797000;3;0;1;1;0;1;0;0;2;0.477903;8793;11940;29007;0;0;0;0;0;0;22015;3145778;1;0;0;0;0;1770711040;22015;1;0.000000;0;0.000000
1x;random;German_17_26;20;18.000000;18.000000;0.000000;15.100000;8;0;1;1;0;1;0;0;2;0.277322;5872;6940;14929;0;0;0;0;0;0;22002;55;1;0;20;20;0;18;380;56;9548.000000;276;10700.000000
1x;maxData200;Nsfnet_14_21;40-b;-1.000000;-1.000000;0.000000;0.778000;3;0;1;1;0;1;0;0;2;1.006720;13469;20720;53731;0;0;0;0;0;0;22058;50;1;0;0;0;0;1105676064;22058;1;0.000000;0;0.000000
1x;random;Nsfnet_14_21;30-b;-1.000000;-1.000000;0.000000;1.076000;8;0;1;1;0;1;0;0;2;0.502475;8794;11970;29007;0;0;0;0;0;0;22100;3145778;1;0;0;0;0;-1529640960;22100;1;0.000000;0;0.000000
1x;random;Nsfnet_14_21;20-b;-1.000000;-1.000000;0.000000;0.307000;8;0;1;1;0;1;0;0;2;0.140307;3416;5580;13385;0;0;0;0;0;0;21874;12849;2;0;0;0;0;1229875200;21874;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;90-b;80.000000;42.000000;47.500000;14400.142000;8;0;1;1;0;1;0;0;2;11.652991;74837;100710;265364;0;0;0;0;0;0;21888;53;1;0;90;90;0;80;1524;211;223800.000000;953;105966.666667
1x;maxData200;Nsfnet_14_21;100-b;1025.000000;1025.000000;0.000000;54.241000;3;0;1;1;0;1;0;0;2;16.273023;97789;123800;322211;0;0;0;0;0;0;22058;12593;2;0;100;100;0;100;2049;231;258400.000000;1025;121083.333333
1x;maxData200;German_17_26;50-b;478.000000;478.000000;0.000000;4.886000;3;0;1;1;0;1;0;0;2;3.745562;42009;39800;87991;0;0;0;0;0;0;21904;54;1;0;50;50;0;50;1082;132;24678.000000;478;27933.333333
1x;maxData200;German_17_26;10;8.000000;8.000000;0.000000;0.375000;8;0;1;1;0;1;0;0;2;0.033702;1237;1970;3964;0;0;0;0;0;0;808598324;808464955;993013808;859518513;10;10;0;8;117;30;5600.000000;111;6266.666667
1x;maxData200;Nsfnet_14_21;30;28.000000;28.000000;0.000000;3.010000;8;0;1;1;0;1;0;0;2;0.400147;6129;11970;31672;0;0;0;0;0;0;21984;3145785;1;0;30;30;0;28;485;63;63000.000000;301;30433.333333
1x;maxData200;Nsfnet_14_21;90;903.000000;903.000000;0.000000;35.212000;3;0;1;1;0;1;0;0;2;11.737050;78652;100620;261548;0;0;0;0;0;0;22068;52;1;0;90;90;0;90;1699;205;233100.000000;903;108866.666667
1x;random;German_17_26;100;-1.000000;34.953608;0.000000;14400.173000;8;0;1;1;0;1;0;0;2;36.037087;245217;154700;274784;0;0;0;0;0;0;21911;12337;2;0;0;0;0;1115608816;21911;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;80;-1.000000;-1.000000;0.000000;2.730000;8;0;1;1;0;1;0;0;2;7.314949;52987;79920;215814;0;0;0;0;0;0;21883;56;1;0;0;0;0;342664944;21883;1;0.000000;0;0.000000
1x;random;German_17_26;20-b;226.000000;226.000000;0.000000;0.748000;3;0;1;1;0;1;0;0;2;0.274360;7510;6920;13290;0;0;0;0;0;0;22059;55;1;0;20;20;0;20;449;53;8739.000000;226;9316.666667
1x;maxData200;German_17_26;70-b;58.000000;22.348459;61.468173;14400.071000;8;0;1;1;0;1;0;0;2;10.311239;76496;76790;178305;0;0;0;0;0;0;21973;12337;2;0;70;70;0;58;1193;190;31482.000000;685;37350.000000
1x;random;German_17_26;30;-1.000000;-1.000000;0.000000;1.795000;3;0;1;1;0;1;0;0;2;0.938018;16125;14880;30675;0;0;0;0;0;0;22094;-16764111;2;0;-1;-1;-1;1774814432;22094;1;0.000000;2960;0.000000
1x;random;Nsfnet_14_21;80;-1.000000;-1.000000;0.000000;10.510000;8;0;1;1;0;1;0;0;2;7.985656;58921;79920;209880;0;0;0;0;0;0;21963;808321080;1;0;0;0;0;-1942722688;21963;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;20-b;-1.000000;-1.000000;0.000000;0.195000;3;0;1;1;0;1;0;0;2;0.137062;3324;5560;13476;0;0;0;0;0;0;21875;12849;2;0;0;0;0;-2143590400;21875;1;0.000000;0;0.000000
1x;random;German_17_26;10-b;-1.000000;-1.000000;0.000000;0.028000;3;0;1;1;0;1;0;0;2;0.035454;1424;1960;3776;0;0;0;0;0;0;859517243;993082165;808465467;825962544;993013809;808463920;892810032;808333371;926101552;774912821;0.000000;909850417;0.000000
1x;random;German_17_26;60;655.000000;655.000000;0.000000;26.280000;3;0;1;1;0;1;0;0;2;8.046415;86732;56760;100468;0;0;0;0;0;0;21996;56;1;0;60;60;0;60;1309;157;27060.000000;655;27700.000000
1x;maxData200;Nsfnet_14_21;90;78.000000;43.443564;44.303123;14400.069000;8;0;1;1;0;1;0;0;2;11.395523;78653;100710;261548;0;0;0;0;0;0;21953;52;1;0;90;90;0;78;1609;229;251300.000000;984;117500.000000
1x;maxData200;European_18_40;50;519.000000;519.000000;0.000000;2.644000;3;0;1;1;0;1;0;0;2;3.832088;37003;43050;162997;0;0;0;0;0;0;22005;13105;2;0;50;50;0;50;1600;105;70336.000000;519;40366.666667
1x;random;German_17_26;70-b;70.000000;29.761468;57.483617;14400.119000;8;0;1;1;0;1;0;0;2;11.902095;101870;76790;152931;0;0;0;0;0;0;21977;12337;2;0;70;70;0;70;1669;192;32352.000000;879;34683.333333
1x;maxData200;German_17_26;10-b;-1.000000;-1.000000;0.000000;0.069000;8;0;1;1;0;1;0;0;2;0.027554;1244;1970;3957;0;0;0;0;0;0;808598324;808464955;993013808;859518513;808333371;993341488;808463920;809186608;808464430;993593909;0.000000;842152752;0.000000
1x;random;German_17_26;100-b;-1.000000;41.291845;0.000000;14400.192000;8;0;1;1;0;1;0;0;2;38.614117;278727;154700;241274;0;0;0;0;0;0;22046;57;1;0;0;0;0;-772344080;22046;1;0.000000;0;0.000000
1x;maxData200;German_17_26;60;40.000000;21.809717;45.475706;14400.052000;8;0;1;1;0;1;0;0;2;5.420588;47762;56820;139439;0;0;0;0;0;0;22047;56;1;0;60;60;0;40;943;180;29747.000000;641;35733.333333
1x;random;German_17_26;70-b;821.000000;821.000000;0.000000;25.161000;3;0;1;1;0;1;0;0;2;11.902827;101869;76720;152931;0;0;0;0;0;0;21872;12337;2;0;70;70;0;70;1577;180;31672.000000;821;33500.000000
1x;maxData200;European_18_40;20-b;12.000000;12.000000;0.000000;1.383000;8;0;1;1;0;1;0;0;2;0.294470;5322;7640;26679;0;0;0;0;0;0;0;-1133871366;0;0;20;20;0;12;236;41;23819.000000;203;14900.000000
1x;maxData200;Nsfnet_14_21;80-b;-1.000000;-1.000000;0.000000;2.974000;3;0;1;1;0;1;0;0;2;7.748861;59935;79840;208865;0;0;0;0;0;0;21863;50;1;0;0;0;0;-75847952;21863;1;0.000000;0;0.000000
1x;maxData200;European_18_40;90;939.000000;939.000000;0.000000;13.288000;3;0;1;1;0;1;0;0;2;34.865889;123139;135090;524861;0;0;0;0;0;0;22075;-65486;1;0;90;90;0;90;2668;186;115074.000000;939;68266.666667
1x;maxData200;German_17_26;60-b;551.000000;551.000000;0.000000;4.056000;3;0;1;1;0;1;0;0;2;5.641669;51562;56760;135638;0;0;0;0;0;0;22040;49;1;0;60;60;0;60;1369;153;26107.000000;551;30983.333333
1x;maxData200;European_18_40;10-b;68.000000;68.000000;0.000000;0.042000;3;0;1;1;0;1;0;0;2;0.031797;990;2210;7010;0;0;0;0;0;0;21973;808333362;4;0;10;10;0;10;102;17;9902.000000;68;6566.666667
1x;maxData200;Nsfnet_14_21;100-b;98.000000;49.957447;49.023013;14400.061000;8;0;1;1;0;1;0;0;2;15.294532;97790;123900;322211;0;0;0;0;0;0;21923;12593;2;0;100;100;0;98;2002;285;288600.000000;1208;136316.666667
1x;maxData200;European_18_40;10;6.000000;6.000000;0.000000;0.063000;8;0;1;1;0;1;0;0;2;0.028791;777;2220;7224;0;0;0;0;0;0;21853;808333362;4;0;10;10;0;6;117;22;12587.000000;110;7650.000000
1x;random;Nsfnet_14_21;60-b;539.000000;539.000000;0.000000;2.705000;3;0;1;1;0;1;0;0;2;3.563755;39253;45480;111947;0;0;0;0;0;0;21871;-16764367;2;0;60;60;0;60;1224;136;158800.000000;539;74550.000000
1x;maxData200;Nsfnet_14_21;70;704.000000;704.000000;0.000000;3.620000;3;0;1;1;0;1;0;0;2;4.958405;38891;61460;166909;0;0;0;0;0;0;21925;56;1;0;70;70;0;70;1387;148;160500.000000;704;76450.000000
1x;maxData200;German_17_26;80;803.000000;803.000000;0.000000;38.116000;3;0;1;1;0;1;0;0;2;14.763860;112984;99680;219816;0;0;0;0;0;0;22063;53;1;0;80;80;0;80;1947;217;40432.000000;803;44816.666667
1x;maxData200;German_17_26;40-b;28.000000;15.326619;45.262075;14400.023000;8;0;1;1;0;1;0;0;2;1.845693;26581;25880;56620;0;0;0;0;0;0;21920;56;1;0;40;40;0;28;709;146;25440.000000;548;28500.000000
1x;maxData200;European_18_40;80;69.000000;19.121739;72.287335;14400.143000;8;0;1;1;0;1;0;0;2;21.875601;126385;107360;385616;0;0;0;0;0;0;21989;-65480;1;0;80;80;0;69;1505;194;117220.000000;987;67683.333333
1x;random;Nsfnet_14_21;80-b;78.000000;78.000000;0.000000;3732.171000;8;0;1;1;0;1;0;0;2;8.071020;59433;79920;209368;0;0;0;0;0;0;21979;50;1;0;80;80;0;78;1317;188;192200.000000;790;94150.000000
1x;maxData200;German_17_26;30;301.000000;301.000000;0.000000;1.777000;3;0;1;1;0;1;0;0;2;0.821707;14352;14880;32448;0;0;0;0;0;0;21872;-16764111;2;0;30;30;0;30;550;82;14754.000000;301;16700.000000
1x;maxData200;European_18_40;70;48.000000;22.410256;53.311966;14400.162000;8;0;1;1;0;1;0;0;2;11.585196;91513;82740;300488;0;0;0;0;0;0;21990;-16764879;2;0;70;70;0;48;1689;184;109743.000000;967;62083.333333
1x;random;German_17_26;50-b;49.000000;21.600000;55.918367;14400.107000;8;0;1;1;0;1;0;0;2;4.906372;60598;39850;69403;0;0;0;0;0;0;22033;54;1;0;50;50;0;49;1141;178;32310.000000;800;30633.333333
1x;maxData200;German_17_26;20-b;178.000000;178.000000;0.000000;0.580000;3;0;1;1;0;1;0;0;2;0.246700;5859;6920;14941;0;0;0;0;0;0;21920;55;1;0;20;20;0;20;292;49;8079.000000;178;9633.333333
1x;maxData200;German_17_26;100;918.000000;918.000000;0.000000;24.368000;3;0;1;1;0;1;0;0;2;27.518293;149258;154600;370742;0;0;0;0;0;0;21998;12337;2;0;100;100;0;100;2313;256;45923.000000;918;53433.333333
1x;maxData200;Nsfnet_14_21;70-b;-1.000000;-1.000000;0.000000;2.951000;3;0;1;1;0;1;0;0;2;5.504353;46721;61460;159079;0;0;0;0;0;0;21912;13361;2;0;0;0;0;1404237552;21912;1;0.000000;0;0.000000
1x;random;Nsfnet_14_21;50;39.000000;39.000000;0.000000;824.800000;8;0;1;1;0;1;0;0;2;2.000059;22159;31950;82842;0;0;0;0;0;0;22046;-16763855;2;0;50;50;0;39;710;114;121500.000000;470;58116.666667
1x;random;Nsfnet_14_21;70;40.000000;33.000000;17.500000;14400.031000;8;0;1;1;0;1;0;0;2;5.394598;46005;61530;159796;0;0;0;0;0;0;22041;808321080;1;0;70;70;0;40;798;168;178700.000000;659;85350.000000
1x;maxData200;European_18_40;60;39.000000;17.875000;54.166667;14400.059000;8;0;1;1;0;1;0;0;2;7.235913;73067;61320;214934;0;0;0;0;0;0;21989;51;1;0;60;60;0;39;1260;164;93441.000000;838;53800.000000
1x;maxData200;European_18_40;90-b;-1.000000;22.208029;0.000000;14400.274000;8;0;1;1;0;1;0;0;2;24.484412;179427;135180;468574;0;0;0;0;0;0;21865;-16763599;2;0;-1;-1;-1;-670556800;21865;1;-nan;-1;0.000000
1x;maxData200;European_18_40;30;24.000000;24.000000;0.000000;1182.188000;8;0;1;1;0;1;0;0;2;1.214507;15411;16260;56590;0;0;0;0;0;0;22006;-687853263;2;0;30;30;0;24;634;80;42756.000000;424;25250.000000
1x;maxData200;Nsfnet_14_21;70-b;-1.000000;-1.000000;0.000000;3.474000;8;0;1;1;0;1;0;0;2;5.534688;46722;61530;159079;0;0;0;0;0;0;21866;13361;2;0;0;0;0;1676261104;21866;1;0.000000;0;0.000000
1x;random;German_17_26;80-b;-1.000000;32.565934;0.000000;14400.152000;8;0;1;1;0;1;0;0;2;20.328141;190320;99760;142481;0;0;0;0;0;0;21875;13105;2;0;0;0;0;-1956321552;21875;1;0.000000;0;0.000000
1x;maxData200;Nsfnet_14_21;40;28.000000;27.000000;3.571429;14412.687000;8;0;1;1;0;1;0;0;2;1.107470;17889;20760;49312;0;0;0;0;0;0;21856;54;1;0;40;40;0;28;497;90;112000.000000;352;52183.333333
1x;maxData200;European_18_40;50-b;574.000000;574.000000;0.000000;4.457000;3;0;1;1;0;1;0;0;2;4.054444;49114;43050;150886;0;0;0;0;0;0;21973;14385;2;0;50;50;0;50;1477;111;72332.000000;574;40833.333333
1x;maxData200;Nsfnet_14_21;100;975.000000;975.000000;0.000000;20.672000;3;0;1;1;0;1;0;0;2;15.028202;94288;123800;325712;0;0;0;0;0;0;22086;57;1;0;100;100;0;100;2019;215;243000.000000;975;114166.666667
1x;maxData200;German_17_26;50;27.000000;15.088752;44.115733;14400.061000;8;0;1;1;0;1;0;0;2;3.304346;32207;39850;97794;0;0;0;0;0;0;22006;54;1;0;50;50;0;27;643;137;22586.000000;486;27150.000000
1x;maxData200;European_18_40;80;912.000000;912.000000;0.000000;15.379000;3;0;1;1;0;1;0;0;2;21.754260;126384;107280;385616;0;0;0;0;0;0;22044;-65480;1;0;80;80;0;80;2468;179;112533.000000;912;64633.333333
1x;random;Nsfnet_14_21;20;15.000000;15.000000;0.000000;1.621000;8;0;1;1;0;1;0;0;2;0.159078;4359;5580;12442;0;0;0;0;0;0;21890;51;1;0;20;20;0;15;247;52;57700.000000;211;26766.666667
1x;maxData200;German_17_26;100-b;96.000000;34.576531;63.982781;14400.128000;8;0;1;1;0;1;0;0;2;28.279251;177552;154700;342449;0;0;0;0;0;0;22065;57;1;0;100;100;0;96;2202;319;54948.000000;1184;62283.333333
1x;maxData200;German_17_26;80-b;878.000000;878.000000;0.000000;24.439000;3;0;1;1;0;1;0;0;2;15.699498;128530;99680;204270;0;0;0;0;0;0;22029;13105;2;0;80;80;0;80;1885;234;41748.000000;878;46133.333333
1x;maxData200;Nsfnet_14_21;10-b;-1.000000;-1.000000;0.000000;0.014000;3;0;1;1;0;1;0;0;2;0.015477;739;1580;3461;0;0;0;0;0;0;0;-1133871366;0;0;1061720948;0;0;0;0;389733992;0.000000;0;0.000000
1x;random;German_17_26;70;806.000000;806.000000;0.000000;74.775000;3;0;1;1;0;1;0;0;2;12.573320;128380;76720;126420;0;0;0;0;0;0;21904;805318705;2;0;70;70;0;70;1713;196;33793.000000;806;33200.000000
1x;random;Nsfnet_14_21;40-b;-1.000000;-1.000000;0.000000;1.537000;8;0;1;1;0;1;0;0;2;0.953227;14035;20760;53166;0;0;0;0;0;0;22015;50;1;0;0;0;0;-641665248;22015;1;0.000000;0;0.000000
1x;random;Nsfnet_14_21;50-b;33.000000;33.000000;0.000000;185.115000;8;0;1;1;0;1;0;0;2;2.019905;23463;31950;81538;0;0;0;0;0;0;22069;-65480;1;0;50;50;0;33;566;113;122200.000000;422;59100.000000
1x;maxData200;German_17_26;80-b;76.000000;30.461988;59.918436;14400.140000;8;0;1;1;0;1;0;0;2;16.095453;128531;99760;204270;0;0;0;0;0;0;21969;13105;2;0;80;80;0;76;1821;265;45638.000000;1000;50666.666667
1x;maxData200;Nsfnet_14_21;60-b;624.000000;624.000000;0.000000;3.624000;3;0;1;1;0;1;0;0;2;3.440219;36655;45480;114545;0;0;0;0;0;0;21906;-16764367;2;0;60;60;0;60;1219;137;155500.000000;624;72816.666667
1x;maxData200;German_17_26;50;443.000000;443.000000;0.000000;2.448000;3;0;1;1;0;1;0;0;2;3.147087;32206;39800;97794;0;0;0;0;0;0;22057;54;1;0;50;50;0;50;1141;126;21626.000000;443;25633.333333
1x;maxData200;German_17_26;70;59.000000;24.715328;58.109613;14400.179000;8;0;1;1;0;1;0;0;2;9.954268;80775;76790;174026;0;0;0;0;0;0;21989;12337;2;0;70;70;0;59;1422;224;37345.000000;823;43316.666667
1x;maxData200;European_18_40;50-b;25.000000;14.045334;43.818665;14400.069000;8;0;1;1;0;1;0;0;2;4.298930;49115;43100;150886;0;0;0;0;0;0;21930;14385;2;0;50;50;0;25;818;127;75364.000000;660;43200.000000
1x;maxData200;Nsfnet_14_21;10;-1.000000;-1.000000;0.000000;0.007000;3;0;1;1;0;1;0;0;2;0.018053;677;1580;3523;0;0;0;0;0;0;0;-755914244;0;0;1061184077;0;0;0;0;1037901416;0.000000;0;0.000000
1x;maxData200;German_17_26;30-b;21.000000;13.000000;38.095238;14400.015000;8;0;1;1;0;1;0;0;2;0.746028;14001;14910;32800;0;0;0;0;0;0;21896;-16763599;2;0;30;30;0;21;512;99;17636.000000;367;19633.333333
1x;random;German_17_26;90-b;1130.000000;1130.000000;0.000000;692.705000;3;0;1;1;0;1;0;0;2;28.396670;226711;125640;194489;0;0;0;0;0;0;22031;13873;2;0;90;90;0;90;2250;254;48402.000000;1130;45616.666667
1x;maxData200;German_17_26;90-b;90.000000;34.113990;62.095567;14400.136000;8;0;1;1;0;1;0;0;2;21.895301;161574;125730;259627;0;0;0;0;0;0;22073;13873;2;0;90;90;0;90;2182;300;52278.000000;1131;57850.000000
